customer_id,customer_name,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST0587,Rebecca Atkinson,FEMALE,1,,,54,month to month,YES,Credit card (automatic),28.33,"1,000.50",,,NO INTERNET,Yes,No,,Yes,No,,
CUST0588,Richard Collier,Male,0,Yes,No,58,Month-to-month,No,Mailed check,,1471.91,Yes,No,No,,,No,Yes,,,
CUST1187,Michael Taylor II,FEMALE,1,NO,No,55,,NO,,29.14,,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,
CUST0589,Christopher Olsen,female,0,NO,No,52,Month-to-month,NO,Credit card (automatic),,1347.86,,no phone service,Fiber optic,No,,No,No,Yes,Yes,yes
CUST0590,Maurice Watson,female,1,No,,14,Month-to-month,No,Electronic Check,,"1,000.50",,No,NO INTERNET,Yes,,No,,Yes,,No
CUST0591,Carol Novak,,1,,,25,Two Year,Yes,,69.65,1758.30,,,NO INTERNET,,No,Yes,,,,
CUST0592,Michael Morgan,Male,1,,No,2,,,Electronic Check,88.51,155.23,Yes,Yes,Fiber optic,No,No,No,No,No,,No
CUST0593,Wanda Mayo,MALE,0,YES,,34,Month-to-month,Yes,Bank Transfer,,,Yes,no phone service,No,,Yes,No,,No,Yes,No
CUST0594,Mr. Jeffrey Mays,FEMALE,0,No,,61,One year,NO,,109.99,,,,DSL,Yes,Yes,,Yes,No,No,No
CUST0595,Calvin Ochoa,Male,1,No,,14,Two Year,,,95.28,1443.82,Yes,No,No,,,,,,,yes
CUST0596,Kevin Gonzalez,female,0,,,18,Two Year,,,,"1,000.50",,no phone service,No,Yes,Yes,,No,Yes,,
CUST0597,Mikayla Jackson,female,1,Yes,,23,month to month,YES,Credit card (automatic),,912.65,Yes,,,Yes,,Yes,No,,,
CUST0598,Matthew Fowler,,0,YES,No,12,One year,YES,Bank Transfer,,,No,No,NO INTERNET,,,,Yes,,No,yes
CUST0599,Julie Anderson,female,0,,Yes,65,One year,NO,Credit card (automatic),,,Yes,no phone service,,Yes,No,,,Yes,Yes,Yes
CUST0600,William Allen,FEMALE,0,NO,,50,Two Year,No,Mailed check,45.46,"1,000.50",Yes,Yes,Fiber optic,No,No,Yes,,,Yes,Yes
CUST0601,Michael Baldwin,Male,0,YES,,53,Two Year,YES,,51.81,,,No,DSL,No,Yes,No,,,,Yes
CUST0602,Ashlee Shah,female,0,NO,Yes,59,Two Year,,Credit card (automatic),twenty,,Yes,no phone service,DSL,,,Yes,No,Yes,Yes,Yes
CUST0603,Tim Johnson,Male,1,YES,,7,month to month,YES,Mailed check,twenty,,Yes,Yes,No,No,No,Yes,,,,Yes
CUST0604,Morgan Stafford,FEMALE,0,No,,43,Month-to-month,YES,Credit card (automatic),twenty,1711.17,Yes,Yes,NO INTERNET,,No,No,No,Yes,Yes,Yes
CUST0605,Sydney Brooks,MALE,0,NO,No,40,,YES,,twenty,3872.46,Yes,No,,No,No,No,,,,Yes
CUST0606,Laura Wolf,,1,Yes,,62,month to month,Yes,Electronic Check,,7313.71,Yes,No,No,No,Yes,,No,Yes,No,yes
CUST0607,Oscar Torres,female,1,Yes,,3,,Yes,Credit card (automatic),,343.56,,,DSL,Yes,Yes,,No,Yes,,no
CUST0608,Danny Smith,FEMALE,0,Yes,,71,One year,,,,,Yes,no phone service,NO INTERNET,No,,Yes,Yes,,,
CUST0609,Kristine Stone,Male,0,Yes,,38,,,Bank Transfer,,3625.77,Yes,no phone service,No,Yes,No,Yes,,,No,Yes
CUST0610,Angela Flores,female,1,No,,45,One year,NO,Bank Transfer,twenty,"1,000.50",Yes,Yes,No,No,No,,No,,No,Yes
CUST0611,Tina Alexander,Male,0,No,,71,Month-to-month,No,Electronic Check,60.00,,,,DSL,Yes,Yes,,Yes,,,
CUST0612,Daniel Edwards,female,0,No,Yes,70,Month-to-month,NO,,,,No,no phone service,DSL,,Yes,,Yes,,,no
CUST0613,Barbara Snyder,FEMALE,0,YES,No,54,,YES,Electronic Check,,,Yes,no phone service,,No,,,,,,no
CUST0614,Gwendolyn Best,Male,0,NO,Yes,40,One year,NO,Mailed check,twenty,"1,000.50",,no phone service,Fiber optic,No,,No,Yes,Yes,No,
CUST0615,Timothy Green,female,0,Yes,No,51,One year,Yes,Bank Transfer,87.59,4368.36,No,Yes,Fiber optic,No,No,,,Yes,Yes,no
CUST0616,Dr. Christine Brady,female,0,,No,63,One year,,Electronic Check,twenty,"1,000.50",Yes,,,No,No,No,,No,,yes
CUST0617,John Davis,female,1,Yes,No,48,Two Year,No,,,,Yes,,Fiber optic,No,No,,,,,No
CUST0618,Barbara King,Male,1,,Yes,11,One year,,Credit card (automatic),78.12,,,No,No,Yes,,,Yes,No,No,Yes
CUST0619,Chad Campos,female,1,Yes,,36,Two Year,Yes,Electronic Check,24.76,,Yes,No,Fiber optic,No,Yes,,No,No,Yes,No
CUST0620,Jonathan Knight,female,1,YES,Yes,57,Month-to-month,No,Mailed check,,,Yes,Yes,DSL,,No,,,,,No
CUST0621,Deborah Ballard,Male,1,YES,No,43,One year,YES,,,"1,000.50",Yes,no phone service,NO INTERNET,No,No,No,No,,,
CUST0622,Ashley Schultz,FEMALE,0,Yes,Yes,16,One year,,Bank Transfer,twenty,,No,no phone service,NO INTERNET,Yes,No,Yes,Yes,,Yes,
CUST0623,Jasmine White,,0,Yes,No,35,Two Year,,,55.96,,Yes,no phone service,No,No,,Yes,,Yes,Yes,yes
CUST0624,Todd Johnson,,0,No,Yes,41,month to month,NO,Credit card (automatic),twenty,"1,000.50",,No,NO INTERNET,,Yes,,,No,,
CUST0625,Dr. Nicole Burgess DDS,female,0,Yes,,62,,NO,Credit card (automatic),69.77,1762.85,No,Yes,,No,Yes,Yes,No,Yes,Yes,
CUST0626,Kenneth White,FEMALE,0,YES,Yes,3,Two Year,Yes,Electronic Check,twenty,,No,No,NO INTERNET,,Yes,,No,Yes,Yes,
CUST0627,Jennifer Hill,Male,0,YES,Yes,56,month to month,,Electronic Check,twenty,,No,Yes,DSL,Yes,No,,,Yes,Yes,
CUST0628,Valerie Bailey,FEMALE,1,YES,Yes,40,Month-to-month,YES,Bank Transfer,twenty,,,No,DSL,No,Yes,Yes,Yes,Yes,Yes,yes
CUST0629,Kayla Barton,FEMALE,0,Yes,Yes,70,Month-to-month,No,Mailed check,twenty,"1,000.50",,Yes,Fiber optic,,,,No,,No,No
CUST0630,Frank Shelton,MALE,1,No,,68,month to month,Yes,Credit card (automatic),110.17,,,No,Fiber optic,No,No,No,,Yes,No,Yes
CUST0631,James Franco,Male,0,No,No,20,Month-to-month,YES,,82.49,,,Yes,NO INTERNET,,Yes,No,No,Yes,,no
CUST0632,Whitney Brown,,0,NO,,17,,,Electronic Check,,,Yes,No,No,,,No,,No,,Yes
CUST0633,Bruce Brown,Male,1,No,,25,,NO,Bank Transfer,,,,,,Yes,Yes,,No,,Yes,yes
CUST0634,Haley Shepherd,FEMALE,1,NO,Yes,57,,No,Bank Transfer,twenty,,Yes,No,NO INTERNET,Yes,No,Yes,No,No,No,No
CUST0635,Erika Cooley,MALE,1,NO,,34,Month-to-month,YES,Mailed check,twenty,,,,No,Yes,No,No,,No,Yes,
CUST0636,Christopher Medina,FEMALE,1,NO,No,63,Two Year,Yes,Electronic Check,twenty,"1,000.50",,Yes,Fiber optic,Yes,Yes,Yes,No,,,
CUST0637,Sarah Newton,Male,0,,,34,Month-to-month,Yes,Bank Transfer,twenty,,,no phone service,No,,No,,No,No,,no
CUST0638,Kathleen Bennett,,0,YES,,38,Two Year,No,Bank Transfer,,"1,000.50",,No,DSL,No,Yes,No,,,No,No
CUST0639,Scott Ruiz,FEMALE,1,Yes,Yes,0,Two Year,No,Credit card (automatic),twenty,,No,no phone service,NO INTERNET,,,,No,,,no
CUST0640,Alyssa Bush,Male,0,NO,,53,,YES,Mailed check,,6076.75,Yes,,DSL,Yes,Yes,,,No,,no
CUST0641,Michael Hernandez,female,1,Yes,Yes,15,month to month,No,,,,,no phone service,No,No,Yes,Yes,Yes,Yes,,Yes
CUST0642,Lisa Wilson,female,1,,Yes,62,,Yes,Mailed check,20.91,6515.06,Yes,,,Yes,,No,No,,No,no
CUST0643,Jessica Smith,FEMALE,1,YES,Yes,2,Month-to-month,,,60.85,,No,Yes,Fiber optic,No,,Yes,,,,yes
CUST0644,Joshua Brown,FEMALE,1,,,22,,,Mailed check,twenty,1093.30,No,Yes,NO INTERNET,No,Yes,Yes,Yes,,,no
CUST0645,Shannon Hooper,MALE,1,NO,Yes,67,One year,YES,Mailed check,28.79,,,No,No,Yes,No,No,Yes,,No,
CUST0646,Amanda Lewis,Male,0,Yes,Yes,64,One year,NO,,80.27,,No,No,,,No,No,Yes,,Yes,yes
CUST0647,Stephanie Campbell,FEMALE,0,No,No,16,Month-to-month,NO,Electronic Check,,,Yes,Yes,No,No,,Yes,Yes,,,no
CUST0648,Gregory Jones,MALE,0,No,No,39,Month-to-month,No,,,3920.61,Yes,No,No,Yes,Yes,No,,Yes,Yes,no
CUST0649,Jasmine Harris,female,0,NO,,23,Month-to-month,Yes,Bank Transfer,twenty,,Yes,no phone service,Fiber optic,No,No,No,,No,,no
CUST0650,Debbie Gonzales,,0,,No,40,month to month,YES,Credit card (automatic),twenty,3803.78,,No,NO INTERNET,No,No,Yes,,No,No,
CUST0651,Christine Lawson,,1,No,No,15,month to month,YES,Bank Transfer,,"1,000.50",Yes,No,DSL,No,,Yes,Yes,No,No,
CUST0652,Stephanie Johnson,female,0,NO,,58,Month-to-month,,,79.33,4970.89,Yes,,NO INTERNET,No,Yes,Yes,,,Yes,Yes
CUST0653,Dylan Williams,Male,0,Yes,,24,Two Year,YES,,,"1,000.50",,No,,,No,No,,,Yes,Yes
CUST0654,Julie Blanchard,FEMALE,0,Yes,,34,month to month,YES,Bank Transfer,94.30,3258.36,,,NO INTERNET,,Yes,No,,Yes,No,
CUST0655,Melanie Williams,MALE,0,Yes,,5,One year,NO,Bank Transfer,92.96,,,no phone service,Fiber optic,,,No,,Yes,,Yes
CUST0656,Frank Barber,Male,1,No,,39,Two Year,,,twenty,"1,000.50",No,Yes,DSL,No,,No,,,,Yes
CUST0657,Gavin Cox,,1,No,,37,Two Year,Yes,Mailed check,,,,Yes,,,No,Yes,Yes,,No,No
CUST0658,Kathryn Price,Male,0,NO,,53,,Yes,,112.29,4585.95,Yes,Yes,Fiber optic,No,No,No,,,,
CUST0659,Krystal Williamson,,1,YES,,43,month to month,Yes,,twenty,4748.47,Yes,No,Fiber optic,No,,Yes,,Yes,,yes
CUST0660,Dominic Smith,female,1,YES,No,26,Two Year,No,Mailed check,twenty,"1,000.50",No,No,,Yes,,Yes,Yes,,,
CUST0661,Christine Krause,,0,YES,,66,month to month,YES,Mailed check,twenty,,,no phone service,Fiber optic,,,No,No,Yes,,
CUST0662,Adriana Douglas,,0,YES,Yes,4,month to month,Yes,Bank Transfer,,,Yes,No,Fiber optic,Yes,No,No,No,,No,No
CUST0663,Christopher Jordan,,0,YES,Yes,41,Two Year,NO,Electronic Check,twenty,,No,Yes,NO INTERNET,No,Yes,Yes,Yes,,,No
CUST0664,Sarah Martinez,FEMALE,0,YES,,29,Month-to-month,NO,Electronic Check,,"1,000.50",,no phone service,No,,Yes,,Yes,No,,yes
CUST0665,Suzanne Adams,,0,YES,,37,Two Year,Yes,Credit card (automatic),twenty,,No,Yes,,No,No,Yes,Yes,,Yes,No
CUST0666,Lee Allen,Male,0,YES,,62,Month-to-month,NO,Bank Transfer,88.48,2569.81,Yes,,DSL,Yes,,No,Yes,No,Yes,no
CUST0667,Lisa Pugh,MALE,0,No,,72,,NO,Electronic Check,60.39,,,no phone service,,No,Yes,Yes,,Yes,Yes,
CUST0668,Jennifer Davidson,FEMALE,0,NO,,9,One year,No,Credit card (automatic),twenty,,,No,DSL,No,Yes,,,No,No,no
CUST0669,Rodney Phillips,FEMALE,1,Yes,,69,One year,NO,Bank Transfer,62.75,,Yes,Yes,Fiber optic,,,No,Yes,No,,
CUST0670,Micheal Parsons,FEMALE,1,No,Yes,38,Two Year,,Credit card (automatic),twenty,3548.58,Yes,no phone service,DSL,,Yes,No,No,,No,
CUST0671,Kevin Hancock,FEMALE,0,YES,,26,month to month,No,Electronic Check,35.32,"1,000.50",No,Yes,NO INTERNET,,No,No,,,Yes,
CUST0672,Jeffrey Farrell,female,0,YES,,46,Two Year,No,Mailed check,62.91,,No,No,NO INTERNET,No,Yes,No,Yes,Yes,,Yes
CUST0673,David Miller,MALE,0,,Yes,67,Two Year,No,Electronic Check,,7929.14,,no phone service,DSL,No,,,Yes,,,
CUST0674,Jennifer Waters,,0,YES,No,29,,No,Credit card (automatic),,,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes
CUST0675,Daniel Torres,Male,1,,,45,,Yes,Bank Transfer,twenty,4378.79,Yes,no phone service,No,,Yes,Yes,,,Yes,yes
CUST0676,Paige Wright,female,1,NO,Yes,65,Month-to-month,NO,Electronic Check,,,No,Yes,,Yes,Yes,Yes,Yes,No,No,
CUST0677,Nicole Murphy,female,0,Yes,Yes,38,Month-to-month,,Bank Transfer,twenty,,,,No,,No,Yes,Yes,,,yes
CUST0678,Melissa Ramsey,MALE,1,YES,,72,One year,Yes,Credit card (automatic),,,No,,,No,No,No,,No,Yes,
CUST0679,Katelyn Ruiz,MALE,1,,No,50,Two Year,No,Electronic Check,104.21,,No,Yes,,Yes,,No,Yes,,Yes,yes
CUST0680,Misty Vazquez,,1,Yes,,72,One year,No,Credit card (automatic),114.53,,,no phone service,DSL,Yes,,Yes,,No,,
CUST0681,Lori Morales,,0,No,,66,month to month,NO,,101.76,,No,Yes,Fiber optic,,Yes,Yes,Yes,Yes,,Yes
CUST0682,Amy Mitchell,female,1,No,,34,,No,Mailed check,104.48,"1,000.50",,Yes,NO INTERNET,No,,,,Yes,,No
CUST0683,Nicolas Oliver,Male,0,No,Yes,46,Month-to-month,YES,Bank Transfer,23.44,2017.12,,no phone service,DSL,Yes,No,,Yes,Yes,,
CUST0684,Lisa Padilla,female,0,Yes,,16,One year,No,Mailed check,,"1,000.50",Yes,No,DSL,No,,,No,Yes,Yes,Yes
CUST0685,Sheila Johnson MD,MALE,0,No,Yes,55,Month-to-month,NO,,79.08,,Yes,Yes,No,No,Yes,Yes,No,,,No
CUST0686,Cynthia Russell,female,1,No,No,48,One year,No,Bank Transfer,,,Yes,,NO INTERNET,,No,Yes,,No,Yes,
CUST0687,Jill Keller,FEMALE,1,No,,58,One year,YES,Credit card (automatic),68.35,,,no phone service,,No,Yes,No,No,No,,yes
CUST0688,Paul Jones,Male,1,YES,No,5,month to month,Yes,Mailed check,,"1,000.50",,No,No,,,,,,,yes
CUST0689,Edward Richardson,female,0,,,13,,,Electronic Check,,"1,000.50",,Yes,No,Yes,,Yes,Yes,,,Yes
CUST0690,Lisa Mitchell,Male,1,NO,,68,Month-to-month,YES,Bank Transfer,,"1,000.50",No,Yes,,No,Yes,Yes,,,,
CUST0691,Tracy Mueller,MALE,1,YES,Yes,10,Month-to-month,NO,Mailed check,twenty,,No,No,DSL,Yes,,No,Yes,,,yes
CUST0692,Sarah Fisher,MALE,0,No,,30,,,,51.45,"1,000.50",No,No,,No,No,No,No,,,
CUST0693,Tracy Jones,Male,1,NO,,28,,YES,Mailed check,,"1,000.50",,,Fiber optic,Yes,No,,No,,,
CUST0694,Aaron Schneider,female,0,No,Yes,19,Month-to-month,Yes,Mailed check,82.08,446.54,,Yes,,Yes,No,,,,,
CUST0695,Mr. Andrew Hodge,,0,Yes,,11,One year,Yes,Electronic Check,twenty,562.56,,No,No,No,Yes,No,No,Yes,,No
CUST0696,Laurie Rodriguez,MALE,0,NO,No,29,,,,twenty,,,,NO INTERNET,,,,,,,no
CUST0697,Troy Williams,female,1,,No,71,month to month,No,Electronic Check,,,Yes,,DSL,,Yes,,,Yes,,No
CUST0698,James Bennett,FEMALE,0,YES,Yes,51,month to month,YES,Bank Transfer,,,Yes,no phone service,No,No,No,Yes,No,,,No
CUST0699,Brenda Burton,FEMALE,0,No,Yes,27,One year,YES,,82.28,2534.22,,no phone service,,No,Yes,No,,,,yes
CUST0700,Malik Lopez,,1,No,No,18,Two Year,YES,,twenty,,,no phone service,Fiber optic,,Yes,Yes,Yes,No,No,yes
CUST0701,Randy Gonzalez,FEMALE,1,No,No,38,month to month,YES,Electronic Check,102.06,"1,000.50",Yes,Yes,No,,No,,Yes,,,
CUST0702,Christine Edwards,,1,,,34,Two Year,Yes,Credit card (automatic),,"1,000.50",No,,,No,Yes,,,No,,
CUST0703,Anthony Johnson,MALE,0,NO,,65,Month-to-month,,Electronic Check,twenty,4765.72,Yes,Yes,Fiber optic,,No,,No,No,,Yes
CUST0704,Keith Gonzales,,0,NO,Yes,71,,,Bank Transfer,,"1,000.50",Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes
CUST0705,Christopher Hernandez,Male,0,Yes,,66,Two Year,YES,Electronic Check,twenty,,,No,No,,No,Yes,No,Yes,Yes,Yes
CUST0706,Patrick Campos,Male,0,NO,,55,One year,NO,Bank Transfer,twenty,"1,000.50",,,DSL,,Yes,,Yes,Yes,,No
CUST0707,Christopher Herrera,MALE,0,NO,,48,One year,NO,Credit card (automatic),106.28,4799.81,No,Yes,NO INTERNET,No,No,,Yes,,Yes,
CUST0708,Jesse Duffy,female,0,Yes,,29,,NO,Bank Transfer,twenty,,Yes,no phone service,NO INTERNET,Yes,,Yes,No,,No,yes
CUST0709,Yvonne Lozano,,1,No,No,4,Two Year,NO,Electronic Check,27.18,463.07,Yes,No,DSL,,,,No,Yes,No,
CUST0710,John Lewis,Male,0,NO,No,17,Two Year,No,Bank Transfer,twenty,,No,No,,No,Yes,Yes,,No,No,No
CUST0711,Anthony Yang,Male,0,YES,No,51,Month-to-month,Yes,Mailed check,twenty,,Yes,Yes,,No,No,Yes,No,,Yes,
CUST0712,Charles Trevino,MALE,1,NO,,68,month to month,No,Mailed check,twenty,4885.88,,Yes,NO INTERNET,No,Yes,Yes,No,,No,Yes
CUST0713,David Robinson,,1,YES,,63,Two Year,,Mailed check,twenty,,,No,No,Yes,,No,No,,,
CUST0714,Bryan Martinez,,1,YES,,60,month to month,Yes,Electronic Check,87.24,6798.05,Yes,,NO INTERNET,No,No,,Yes,Yes,Yes,yes
CUST0715,Matthew Spence,MALE,0,NO,Yes,70,month to month,No,Bank Transfer,21.59,,,No,NO INTERNET,No,,Yes,Yes,,,Yes
CUST0716,Albert Martinez,Male,1,Yes,Yes,19,Two Year,,,twenty,,,,NO INTERNET,,Yes,Yes,,,,No
CUST0717,Courtney Olson,Male,0,YES,Yes,30,One year,NO,Bank Transfer,twenty,,,,NO INTERNET,,No,,,No,Yes,No
CUST0718,Penny Cortez,FEMALE,1,YES,No,56,Two Year,YES,Electronic Check,twenty,,Yes,,,Yes,,No,Yes,,,no
CUST0719,Kristin Lee,Male,0,No,Yes,38,Month-to-month,,,,,No,,DSL,,,No,No,No,,Yes
CUST0720,Christina White,female,0,No,,69,Month-to-month,Yes,Mailed check,,,,No,,,Yes,No,No,,Yes,No
CUST0721,Kevin Ward,Male,0,,,3,One year,YES,Mailed check,108.37,259.34,Yes,no phone service,Fiber optic,Yes,Yes,No,Yes,Yes,,yes
CUST0722,Kevin Stewart,Male,1,,Yes,44,Month-to-month,No,Bank Transfer,,"1,000.50",No,no phone service,No,Yes,,No,No,,No,
CUST0723,Jesse Wilson,MALE,0,NO,,61,month to month,,Electronic Check,twenty,,Yes,no phone service,Fiber optic,Yes,No,Yes,No,,No,
CUST0724,Jacqueline Heath,FEMALE,1,No,No,51,,No,Electronic Check,twenty,,Yes,No,No,,No,Yes,Yes,,,
CUST0725,Mark Adams,female,0,,Yes,27,One year,Yes,Mailed check,twenty,,No,No,Fiber optic,Yes,No,Yes,,Yes,No,no
CUST0726,Elizabeth Harrison,female,0,YES,Yes,33,,NO,Electronic Check,twenty,,No,,DSL,No,No,Yes,Yes,Yes,,
CUST0727,Ashley Vargas,Male,1,NO,,10,month to month,Yes,Mailed check,,"1,000.50",No,Yes,Fiber optic,,,Yes,,,Yes,No
CUST0728,Steven Smith,,0,YES,,25,,NO,Mailed check,,,,Yes,,Yes,No,No,No,,Yes,no
CUST0729,Randall West,,0,,Yes,68,month to month,NO,,91.74,,No,Yes,No,Yes,,,Yes,,,
CUST0730,Caroline Hernandez,Male,0,,,51,One year,No,,twenty,"1,000.50",,No,NO INTERNET,No,No,No,Yes,Yes,,
CUST0731,Rebecca Nelson,,0,NO,,9,Two Year,Yes,Bank Transfer,76.36,,,No,Fiber optic,,Yes,,,Yes,Yes,
CUST0732,Thomas Newman,,0,,Yes,51,One year,YES,,twenty,"1,000.50",,,DSL,Yes,,No,Yes,,Yes,No
CUST0733,Brenda Hill,MALE,0,,Yes,50,Two Year,No,Mailed check,twenty,2691.31,,no phone service,,No,No,No,No,,,No
CUST0734,Eric Sanders,female,1,YES,,45,One year,NO,,twenty,,Yes,No,DSL,Yes,Yes,,No,Yes,No,no
CUST0735,Gregory Wilson,,1,,,50,,Yes,Mailed check,twenty,5996.67,Yes,Yes,NO INTERNET,Yes,,No,Yes,No,,yes
CUST0736,Ann Melton,FEMALE,1,Yes,No,50,Two Year,Yes,Electronic Check,twenty,"1,000.50",No,no phone service,DSL,Yes,,Yes,No,No,,No
CUST0737,Frank Evans,female,1,NO,,34,month to month,No,,81.78,,Yes,No,Fiber optic,Yes,No,,,No,,no
CUST0738,Donald Roberts,MALE,0,NO,,29,One year,NO,Electronic Check,twenty,,,no phone service,DSL,No,Yes,No,,No,,no
CUST0739,Wendy Lee,female,0,Yes,No,10,,YES,Bank Transfer,55.19,"1,000.50",,No,NO INTERNET,,,No,No,No,No,No
CUST0740,Laura Patterson,FEMALE,0,Yes,Yes,57,Month-to-month,Yes,Bank Transfer,86.49,,,No,DSL,Yes,,No,No,,Yes,Yes
CUST0741,Joseph Harris,,1,,Yes,68,Month-to-month,No,Electronic Check,,7673.30,No,no phone service,,Yes,Yes,Yes,Yes,,,No
CUST0742,Rebecca Lyons,MALE,1,YES,Yes,9,,Yes,Credit card (automatic),44.52,,Yes,,,,Yes,Yes,Yes,,,yes
CUST0743,Dr. Louis Osborne,,0,NO,Yes,30,Month-to-month,Yes,Credit card (automatic),,,Yes,no phone service,NO INTERNET,,No,,,,Yes,no
CUST0744,Calvin Hernandez,female,1,Yes,Yes,12,Month-to-month,No,Bank Transfer,28.77,1249.67,Yes,No,,No,No,,Yes,No,Yes,No
CUST0745,Henry Hamilton,Male,1,YES,Yes,69,,YES,Credit card (automatic),twenty,,Yes,Yes,DSL,,,Yes,,Yes,Yes,No
CUST0746,Sydney Ramos,MALE,1,YES,Yes,18,Two Year,NO,Mailed check,twenty,,No,No,,Yes,No,No,No,No,,
CUST0747,Steven Armstrong,MALE,1,Yes,,58,Two Year,NO,,64.14,"1,000.50",,,No,No,Yes,Yes,No,,Yes,no
CUST0748,Desiree Pitts,Male,1,NO,Yes,22,Month-to-month,YES,Bank Transfer,19.36,,,Yes,No,,,,No,Yes,No,
CUST0749,Gregory Barr,Male,0,YES,Yes,28,,No,Credit card (automatic),,,,No,Fiber optic,Yes,Yes,No,No,Yes,No,yes
CUST0750,Jennifer Massey,MALE,0,YES,,46,,YES,Electronic Check,twenty,5189.97,,no phone service,No,,Yes,No,,,,No
CUST0751,Mark Adams,FEMALE,1,No,,71,One year,YES,Bank Transfer,twenty,"1,000.50",No,Yes,No,Yes,Yes,Yes,Yes,,Yes,
CUST0752,Mary Martin,female,1,Yes,Yes,31,One year,,Credit card (automatic),,1989.23,Yes,No,NO INTERNET,,Yes,No,No,Yes,No,Yes
CUST0753,Courtney Frederick,MALE,0,Yes,Yes,28,,Yes,,,,No,No,NO INTERNET,No,Yes,No,,No,,
CUST0754,Tyler Smith,Male,0,Yes,No,4,,Yes,Bank Transfer,,,No,No,NO INTERNET,Yes,,No,,,No,no
CUST0755,Chad Young,MALE,1,YES,,57,,,Credit card (automatic),twenty,"1,000.50",No,no phone service,DSL,Yes,No,No,,No,No,no
CUST0756,Jodi Jefferson,FEMALE,0,NO,Yes,62,Month-to-month,Yes,Mailed check,,,Yes,No,No,No,,No,No,,,
CUST0757,Timothy Clements,,1,YES,,34,Two Year,YES,,twenty,,No,,DSL,Yes,No,Yes,No,Yes,,Yes
CUST0758,Janice Clark,,0,,,58,month to month,,Mailed check,63.66,,No,Yes,No,,,,Yes,No,,yes
CUST0759,Christina Hill,female,1,,,45,One year,,Bank Transfer,,,No,,Fiber optic,Yes,No,Yes,Yes,No,Yes,No
CUST0760,Crystal Perez,MALE,0,No,,25,One year,,,39.87,,Yes,No,,,Yes,Yes,No,No,,
CUST0761,Sandra Mendoza,female,1,No,,55,Month-to-month,,Credit card (automatic),twenty,"1,000.50",No,,NO INTERNET,Yes,,Yes,Yes,Yes,No,Yes
CUST0762,Joe Walsh,FEMALE,1,,,26,Two Year,YES,Mailed check,twenty,,Yes,Yes,NO INTERNET,,Yes,Yes,,No,Yes,no
CUST0763,Katie Williams,Male,1,YES,,56,One year,YES,Credit card (automatic),,,Yes,,No,,No,Yes,No,,No,
CUST0764,Stephanie Nichols,Male,1,,,46,month to month,YES,Electronic Check,twenty,4411.09,,,,,,,,Yes,,
CUST0765,Mary Guerra,,0,No,Yes,69,Two Year,YES,,,"1,000.50",No,No,Fiber optic,Yes,No,Yes,Yes,No,,yes
CUST0766,Holly Taylor,,0,NO,,30,,NO,Mailed check,68.74,,No,no phone service,NO INTERNET,Yes,Yes,,No,,Yes,yes
CUST0767,Linda Mcintyre,Male,0,,No,64,One year,YES,Bank Transfer,,,,No,NO INTERNET,,No,No,,Yes,,yes
CUST0768,Jeffery Rodriguez,Male,1,No,,32,One year,,Mailed check,52.44,2661.75,,,NO INTERNET,No,Yes,Yes,Yes,,,No
CUST0769,Tiffany Davis,FEMALE,0,No,,46,One year,No,Credit card (automatic),,,Yes,Yes,,Yes,No,,,,Yes,No
CUST0770,Marcus Robinson,,0,,No,3,Two Year,Yes,Mailed check,56.72,,,no phone service,DSL,,Yes,No,Yes,,,yes
CUST0771,Hunter Harris,Male,1,Yes,,29,Month-to-month,,Bank Transfer,twenty,,Yes,No,Fiber optic,No,,No,No,Yes,Yes,yes
CUST0772,Austin Francis,female,1,,,57,,Yes,Mailed check,24.13,,No,Yes,Fiber optic,No,No,,Yes,No,,No
CUST0773,Carol Long DDS,MALE,0,Yes,No,47,month to month,NO,Electronic Check,,,Yes,Yes,DSL,,No,,No,,,No
CUST0774,Vanessa Fitzgerald,MALE,1,,,8,Month-to-month,NO,Bank Transfer,68.91,"1,000.50",No,Yes,,,,No,No,Yes,Yes,No
CUST0775,Gene Velasquez,MALE,0,YES,No,65,Two Year,No,Credit card (automatic),,,No,no phone service,DSL,Yes,Yes,,Yes,Yes,Yes,No
CUST0776,Timothy Brown,female,1,NO,,48,Month-to-month,NO,Electronic Check,71.45,,,No,Fiber optic,,Yes,No,,Yes,No,no
CUST0777,Hector Wallace,MALE,1,Yes,No,1,Two Year,,Credit card (automatic),twenty,,,No,No,Yes,,,,Yes,,
CUST0778,Katrina Hart,,0,No,Yes,65,month to month,,Bank Transfer,35.96,3000.85,Yes,,,,No,,Yes,,,yes
CUST0779,Casey Ruiz,Male,1,No,Yes,4,month to month,Yes,,,,No,,,,No,Yes,Yes,,Yes,Yes
CUST0780,Brian Gonzalez,Male,0,Yes,Yes,62,Two Year,,Bank Transfer,,,No,Yes,DSL,No,Yes,,Yes,No,No,
CUST0781,Christopher Powers,female,1,No,Yes,48,month to month,No,Electronic Check,twenty,"1,000.50",,Yes,No,,Yes,No,,,No,
