customer_id,customer_name,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST0646,Amanda Lewis,male,0,yes,yes,64,one year,no,,80.27,1000.5,no,no,,,no,no,yes,,yes,yes
CUST0647,Stephanie Campbell,female,0,no,no,16,month-to-month,no,electronic check,67.59,1000.5,yes,yes,no,no,,yes,yes,,,no
CUST0648,Gregory Jones,male,0,no,no,39,month-to-month,no,,67.59,3920.61,yes,no,no,yes,yes,no,,yes,yes,no
CUST0649,Jasmine Harris,female,0,no,,23,month-to-month,yes,bank transfer,67.59,1000.5,yes,no,fiber optic,no,no,no,,no,,no
CUST0650,Debbie Gonzales,,0,,no,40,month to month,yes,credit card (automatic),67.59,3803.78,,no,none,no,no,yes,,no,no,
CUST0651,Christine Lawson,,1,no,no,15,month to month,yes,bank transfer,67.59,1000.5,yes,no,dsl,no,,yes,yes,no,no,
CUST0652,Stephanie Johnson,female,0,no,,58,month-to-month,,,79.33,4970.89,yes,,none,no,yes,yes,,,yes,yes
CUST0653,Dylan Williams,male,0,yes,,24,two year,yes,,67.59,1000.5,,no,,,no,no,,,yes,yes
CUST0654,Julie Blanchard,female,0,yes,,34,month to month,yes,bank transfer,94.3,3258.36,,,none,,yes,no,,yes,no,
CUST0655,Melanie Williams,male,0,yes,,5,one year,no,bank transfer,92.96,1000.5,,no,fiber optic,,,no,,yes,,yes
CUST0656,Frank Barber,male,1,no,,39,two year,,,67.59,1000.5,no,yes,dsl,no,,no,,,,yes
CUST0657,Gavin Cox,,1,no,,37,two year,yes,mailed check,67.59,1000.5,,yes,,,no,yes,yes,,no,no
CUST0658,Kathryn Price,male,0,no,,53,,yes,,112.29,4585.95,yes,yes,fiber optic,no,no,no,,,,
CUST0659,Krystal Williamson,,1,yes,,43,month to month,yes,,67.59,4748.47,yes,no,fiber optic,no,,yes,,yes,,yes
CUST0660,Dominic Smith,female,1,yes,no,26,two year,no,mailed check,67.59,1000.5,no,no,,yes,,yes,yes,,,
CUST0661,Christine Krause,,0,yes,,66,month to month,yes,mailed check,67.59,1000.5,,no,fiber optic,,,no,no,yes,,
CUST0662,Adriana Douglas,,0,yes,yes,4,month to month,yes,bank transfer,67.59,1000.5,yes,no,fiber optic,yes,no,no,no,,no,no
CUST0663,Christopher Jordan,,0,yes,yes,41,two year,no,electronic check,67.59,1000.5,no,yes,none,no,yes,yes,yes,,,no
CUST0664,Sarah Martinez,female,0,yes,,29,month-to-month,no,electronic check,67.59,1000.5,,no,no,,yes,,yes,no,,yes
CUST0665,Suzanne Adams,,0,yes,,37,two year,yes,credit card (automatic),67.59,1000.5,no,yes,,no,no,yes,yes,,yes,no
CUST0666,Lee Allen,male,0,yes,,62,month-to-month,no,bank transfer,88.48,2569.81,yes,,dsl,yes,,no,yes,no,yes,no
CUST0667,Lisa Pugh,male,0,no,,72,,no,electronic check,60.39,1000.5,,no,,no,yes,yes,,yes,yes,
CUST0668,Jennifer Davidson,female,0,no,,9,one year,no,credit card (automatic),67.59,1000.5,,no,dsl,no,yes,,,no,no,no
CUST0669,Rodney Phillips,female,1,yes,,69,one year,no,bank transfer,62.75,1000.5,yes,yes,fiber optic,,,no,yes,no,,
CUST0670,Micheal Parsons,female,1,no,yes,38,two year,,credit card (automatic),67.59,3548.58,yes,no,dsl,,yes,no,no,,no,
CUST0671,Kevin Hancock,female,0,yes,,26,month to month,no,electronic check,35.32,1000.5,no,yes,none,,no,no,,,yes,
CUST0672,Jeffrey Farrell,female,0,yes,,46,two year,no,mailed check,62.91,1000.5,no,no,none,no,yes,no,yes,yes,,yes
CUST0673,David Miller,male,0,,yes,67,two year,no,electronic check,67.59,7929.14,,no,dsl,no,,,yes,,,
CUST0674,Jennifer Waters,,0,yes,no,29,,no,credit card (automatic),67.59,1000.5,yes,no,dsl,no,no,no,yes,yes,no,yes
CUST0675,Daniel Torres,male,1,,,45,,yes,bank transfer,67.59,4378.79,yes,no,no,,yes,yes,,,yes,yes
CUST0676,Paige Wright,female,1,no,yes,65,month-to-month,no,electronic check,67.59,1000.5,no,yes,,yes,yes,yes,yes,no,no,
CUST0677,Nicole Murphy,female,0,yes,yes,38,month-to-month,,bank transfer,67.59,1000.5,,,no,,no,yes,yes,,,yes
CUST0678,Melissa Ramsey,male,1,yes,,72,one year,yes,credit card (automatic),67.59,1000.5,no,,,no,no,no,,no,yes,
CUST0679,Katelyn Ruiz,male,1,,no,50,two year,no,electronic check,104.21,1000.5,no,yes,,yes,,no,yes,,yes,yes
CUST0680,Misty Vazquez,,1,yes,,72,one year,no,credit card (automatic),114.53,1000.5,,no,dsl,yes,,yes,,no,,
CUST0681,Lori Morales,,0,no,,66,month to month,no,,101.76,1000.5,no,yes,fiber optic,,yes,yes,yes,yes,,yes
CUST0682,Amy Mitchell,female,1,no,,34,,no,mailed check,104.48,1000.5,,yes,none,no,,,,yes,,no
CUST0683,Nicolas Oliver,male,0,no,yes,46,month-to-month,yes,bank transfer,23.44,2017.12,,no,dsl,yes,no,,yes,yes,,
CUST0684,Lisa Padilla,female,0,yes,,16,one year,no,mailed check,67.59,1000.5,yes,no,dsl,no,,,no,yes,yes,yes
CUST0685,Sheila Johnson MD,male,0,no,yes,55,month-to-month,no,,79.08,1000.5,yes,yes,no,no,yes,yes,no,,,no
CUST0686,Cynthia Russell,female,1,no,no,48,one year,no,bank transfer,67.59,1000.5,yes,,none,,no,yes,,no,yes,
CUST0687,Jill Keller,female,1,no,,58,one year,yes,credit card (automatic),68.35,1000.5,,no,,no,yes,no,no,no,,yes
CUST0688,Paul Jones,male,1,yes,no,5,month to month,yes,mailed check,67.59,1000.5,,no,no,,,,,,,yes
CUST0689,Edward Richardson,female,0,,,13,,,electronic check,67.59,1000.5,,yes,no,yes,,yes,yes,,,yes
CUST0690,Lisa Mitchell,male,1,no,,68,month-to-month,yes,bank transfer,67.59,1000.5,no,yes,,no,yes,yes,,,,
CUST0691,Tracy Mueller,male,1,yes,yes,10,month-to-month,no,mailed check,67.59,1000.5,no,no,dsl,yes,,no,yes,,,yes
CUST0692,Sarah Fisher,male,0,no,,30,,,,51.45,1000.5,no,no,,no,no,no,no,,,
CUST0693,Tracy Jones,male,1,no,,28,,yes,mailed check,67.59,1000.5,,,fiber optic,yes,no,,no,,,
CUST0694,Aaron Schneider,female,0,no,yes,19,month-to-month,yes,mailed check,82.08,446.54,,yes,,yes,no,,,,,
CUST0695,Mr. Andrew Hodge,,0,yes,,11,one year,yes,electronic check,67.59,562.56,,no,no,no,yes,no,no,yes,,no
CUST0696,Laurie Rodriguez,male,0,no,no,29,,,,67.59,1000.5,,,none,,,,,,,no
CUST0697,Troy Williams,female,1,,no,71,month to month,no,electronic check,67.59,1000.5,yes,,dsl,,yes,,,yes,,no
CUST0698,James Bennett,female,0,yes,yes,51,month to month,yes,bank transfer,67.59,1000.5,yes,no,no,no,no,yes,no,,,no
CUST0699,Brenda Burton,female,0,no,yes,27,one year,yes,,82.28,2534.22,,no,,no,yes,no,,,,yes
CUST0700,Malik Lopez,,1,no,no,18,two year,yes,,67.59,1000.5,,no,fiber optic,,yes,yes,yes,no,no,yes
CUST0701,Randy Gonzalez,female,1,no,no,38,month to month,yes,electronic check,102.06,1000.5,yes,yes,no,,no,,yes,,,
CUST0702,Christine Edwards,,1,,,34,two year,yes,credit card (automatic),67.59,1000.5,no,,,no,yes,,,no,,
CUST0703,Anthony Johnson,male,0,no,,65,month-to-month,,electronic check,67.59,4765.72,yes,yes,fiber optic,,no,,no,no,,yes
CUST0704,Keith Gonzales,,0,no,yes,71,,,bank transfer,67.59,1000.5,yes,no,dsl,yes,no,yes,yes,yes,yes,yes
CUST0705,Christopher Hernandez,male,0,yes,,66,two year,yes,electronic check,67.59,1000.5,,no,no,,no,yes,no,yes,yes,yes
CUST0706,Patrick Campos,male,0,no,,55,one year,no,bank transfer,67.59,1000.5,,,dsl,,yes,,yes,yes,,no
CUST0707,Christopher Herrera,male,0,no,,48,one year,no,credit card (automatic),106.28,4799.81,no,yes,none,no,no,,yes,,yes,
CUST0708,Jesse Duffy,female,0,yes,,29,,no,bank transfer,67.59,1000.5,yes,no,none,yes,,yes,no,,no,yes
CUST0709,Yvonne Lozano,,1,no,no,4,two year,no,electronic check,27.18,463.07,yes,no,dsl,,,,no,yes,no,
CUST0710,John Lewis,male,0,no,no,17,two year,no,bank transfer,67.59,1000.5,no,no,,no,yes,yes,,no,no,no
CUST0711,Anthony Yang,male,0,yes,no,51,month-to-month,yes,mailed check,67.59,1000.5,yes,yes,,no,no,yes,no,,yes,
CUST0712,Charles Trevino,male,1,no,,68,month to month,no,mailed check,67.59,4885.88,,yes,none,no,yes,yes,no,,no,yes
CUST0713,David Robinson,,1,yes,,63,two year,,mailed check,67.59,1000.5,,no,no,yes,,no,no,,,
CUST0714,Bryan Martinez,,1,yes,,60,month to month,yes,electronic check,87.24,6798.05,yes,,none,no,no,,yes,yes,yes,yes
CUST0715,Matthew Spence,male,0,no,yes,70,month to month,no,bank transfer,21.59,1000.5,,no,none,no,,yes,yes,,,yes
CUST0716,Albert Martinez,male,1,yes,yes,19,two year,,,67.59,1000.5,,,none,,yes,yes,,,,no
CUST0717,Courtney Olson,male,0,yes,yes,30,one year,no,bank transfer,67.59,1000.5,,,none,,no,,,no,yes,no
CUST0718,Penny Cortez,female,1,yes,no,56,two year,yes,electronic check,67.59,1000.5,yes,,,yes,,no,yes,,,no
CUST0719,Kristin Lee,male,0,no,yes,38,month-to-month,,,67.59,1000.5,no,,dsl,,,no,no,no,,yes
CUST0720,Christina White,female,0,no,,69,month-to-month,yes,mailed check,67.59,1000.5,,no,,,yes,no,no,,yes,no
CUST0721,Kevin Ward,male,0,,,3,one year,yes,mailed check,108.37,259.34,yes,no,fiber optic,yes,yes,no,yes,yes,,yes
CUST0722,Kevin Stewart,male,1,,yes,44,month-to-month,no,bank transfer,67.59,1000.5,no,no,no,yes,,no,no,,no,
CUST0723,Jesse Wilson,male,0,no,,61,month to month,,electronic check,67.59,1000.5,yes,no,fiber optic,yes,no,yes,no,,no,
CUST0724,Jacqueline Heath,female,1,no,no,51,,no,electronic check,67.59,1000.5,yes,no,no,,no,yes,yes,,,
CUST0725,Mark Adams,female,0,,yes,27,one year,yes,mailed check,67.59,1000.5,no,no,fiber optic,yes,no,yes,,yes,no,no
CUST0726,Elizabeth Harrison,female,0,yes,yes,33,,no,electronic check,67.59,1000.5,no,,dsl,no,no,yes,yes,yes,,
CUST0727,Ashley Vargas,male,1,no,,10,month to month,yes,mailed check,67.59,1000.5,no,yes,fiber optic,,,yes,,,yes,no
CUST0728,Steven Smith,,0,yes,,25,,no,mailed check,67.59,1000.5,,yes,,yes,no,no,no,,yes,no
CUST0729,Randall West,,0,,yes,68,month to month,no,,91.74,1000.5,no,yes,no,yes,,,yes,,,
CUST0730,Caroline Hernandez,male,0,,,51,one year,no,,67.59,1000.5,,no,none,no,no,no,yes,yes,,
CUST0731,Rebecca Nelson,,0,no,,9,two year,yes,bank transfer,76.36,1000.5,,no,fiber optic,,yes,,,yes,yes,
CUST0732,Thomas Newman,,0,,yes,51,one year,yes,,67.59,1000.5,,,dsl,yes,,no,yes,,yes,no
CUST0733,Brenda Hill,male,0,,yes,50,two year,no,mailed check,67.59,2691.31,,no,,no,no,no,no,,,no
CUST0734,Eric Sanders,female,1,yes,,45,one year,no,,67.59,1000.5,yes,no,dsl,yes,yes,,no,yes,no,no
CUST0735,Gregory Wilson,,1,,,50,,yes,mailed check,67.59,5996.67,yes,yes,none,yes,,no,yes,no,,yes
CUST0736,Ann Melton,female,1,yes,no,50,two year,yes,electronic check,67.59,1000.5,no,no,dsl,yes,,yes,no,no,,no
CUST0737,Frank Evans,female,1,no,,34,month to month,no,,81.78,1000.5,yes,no,fiber optic,yes,no,,,no,,no
CUST0738,Donald Roberts,male,0,no,,29,one year,no,electronic check,67.59,1000.5,,no,dsl,no,yes,no,,no,,no
CUST0739,Wendy Lee,female,0,yes,no,10,,yes,bank transfer,55.19,1000.5,,no,none,,,no,no,no,no,no
CUST0740,Laura Patterson,female,0,yes,yes,57,month-to-month,yes,bank transfer,86.49,1000.5,,no,dsl,yes,,no,no,,yes,yes
CUST0741,Joseph Harris,,1,,yes,68,month-to-month,no,electronic check,67.59,7673.3,no,no,,yes,yes,yes,yes,,,no
CUST0742,Rebecca Lyons,male,1,yes,yes,9,,yes,credit card (automatic),44.52,1000.5,yes,,,,yes,yes,yes,,,yes
CUST0743,Dr. Louis Osborne,,0,no,yes,30,month-to-month,yes,credit card (automatic),67.59,1000.5,yes,no,none,,no,,,,yes,no
CUST0744,Calvin Hernandez,female,1,yes,yes,12,month-to-month,no,bank transfer,28.77,1249.67,yes,no,,no,no,,yes,no,yes,no
CUST0745,Henry Hamilton,male,1,yes,yes,69,,yes,credit card (automatic),67.59,1000.5,yes,yes,dsl,,,yes,,yes,yes,no
CUST0746,Sydney Ramos,male,1,yes,yes,18,two year,no,mailed check,67.59,1000.5,no,no,,yes,no,no,no,no,,
CUST0747,Steven Armstrong,male,1,yes,,58,two year,no,,64.14,1000.5,,,no,no,yes,yes,no,,yes,no
CUST0748,Desiree Pitts,male,1,no,yes,22,month-to-month,yes,bank transfer,19.36,1000.5,,yes,no,,,,no,yes,no,
CUST0749,Gregory Barr,male,0,yes,yes,28,,no,credit card (automatic),67.59,1000.5,,no,fiber optic,yes,yes,no,no,yes,no,yes
CUST0750,Jennifer Massey,male,0,yes,,46,,yes,electronic check,67.59,5189.97,,no,no,,yes,no,,,,no
CUST0751,Mark Adams,female,1,no,,71,one year,yes,bank transfer,67.59,1000.5,no,yes,no,yes,yes,yes,yes,,yes,
CUST0752,Mary Martin,female,1,yes,yes,31,one year,,credit card (automatic),67.59,1989.23,yes,no,none,,yes,no,no,yes,no,yes
CUST0753,Courtney Frederick,male,0,yes,yes,28,,yes,,67.59,1000.5,no,no,none,no,yes,no,,no,,
CUST0754,Tyler Smith,male,0,yes,no,4,,yes,bank transfer,67.59,1000.5,no,no,none,yes,,no,,,no,no
CUST0755,Chad Young,male,1,yes,,57,,,credit card (automatic),67.59,1000.5,no,no,dsl,yes,no,no,,no,no,no
CUST0756,Jodi Jefferson,female,0,no,yes,62,month-to-month,yes,mailed check,67.59,1000.5,yes,no,no,no,,no,no,,,
CUST0757,Timothy Clements,,1,yes,,34,two year,yes,,67.59,1000.5,no,,dsl,yes,no,yes,no,yes,,yes
CUST0758,Janice Clark,,0,,,58,month to month,,mailed check,63.66,1000.5,no,yes,no,,,,yes,no,,yes
CUST0759,Christina Hill,female,1,,,45,one year,,bank transfer,67.59,1000.5,no,,fiber optic,yes,no,yes,yes,no,yes,no
CUST0760,Crystal Perez,male,0,no,,25,one year,,,39.87,1000.5,yes,no,,,yes,yes,no,no,,
CUST0761,Sandra Mendoza,female,1,no,,55,month-to-month,,credit card (automatic),67.59,1000.5,no,,none,yes,,yes,yes,yes,no,yes
CUST0762,Joe Walsh,female,1,,,26,two year,yes,mailed check,67.59,1000.5,yes,yes,none,,yes,yes,,no,yes,no
CUST0763,Katie Williams,male,1,yes,,56,one year,yes,credit card (automatic),67.59,1000.5,yes,,no,,no,yes,no,,no,
CUST0764,Stephanie Nichols,male,1,,,46,month to month,yes,electronic check,67.59,4411.09,,,,,,,,yes,,
CUST0765,Mary Guerra,,0,no,yes,69,two year,yes,,67.59,1000.5,no,no,fiber optic,yes,no,yes,yes,no,,yes
CUST0766,Holly Taylor,,0,no,,30,,no,mailed check,68.74,1000.5,no,no,none,yes,yes,,no,,yes,yes
CUST0767,Linda Mcintyre,male,0,,no,64,one year,yes,bank transfer,67.59,1000.5,,no,none,,no,no,,yes,,yes
CUST0768,Jeffery Rodriguez,male,1,no,,32,one year,,mailed check,52.44,2661.75,,,none,no,yes,yes,yes,,,no
CUST0769,Tiffany Davis,female,0,no,,46,one year,no,credit card (automatic),67.59,1000.5,yes,yes,,yes,no,,,,yes,no
CUST0770,Marcus Robinson,,0,,no,3,two year,yes,mailed check,56.72,1000.5,,no,dsl,,yes,no,yes,,,yes
CUST0771,Hunter Harris,male,1,yes,,29,month-to-month,,bank transfer,67.59,1000.5,yes,no,fiber optic,no,,no,no,yes,yes,yes
CUST0772,Austin Francis,female,1,,,57,,yes,mailed check,24.13,1000.5,no,yes,fiber optic,no,no,,yes,no,,no
CUST0773,Carol Long DDS,male,0,yes,no,47,month to month,no,electronic check,67.59,1000.5,yes,yes,dsl,,no,,no,,,no
CUST0774,Vanessa Fitzgerald,male,1,,,8,month-to-month,no,bank transfer,68.91,1000.5,no,yes,,,,no,no,yes,yes,no
CUST0775,Gene Velasquez,male,0,yes,no,65,two year,no,credit card (automatic),67.59,1000.5,no,no,dsl,yes,yes,,yes,yes,yes,no
CUST0776,Timothy Brown,female,1,no,,48,month-to-month,no,electronic check,71.45,1000.5,,no,fiber optic,,yes,no,,yes,no,no
CUST0777,Hector Wallace,male,1,yes,no,1,two year,,credit card (automatic),67.59,1000.5,,no,no,yes,,,,yes,,
CUST0778,Katrina Hart,,0,no,yes,65,month to month,,bank transfer,35.96,3000.85,yes,,,,no,,yes,,,yes
CUST0779,Casey Ruiz,male,1,no,yes,4,month to month,yes,,67.59,1000.5,no,,,,no,yes,yes,,yes,yes
CUST0780,Brian Gonzalez,male,0,yes,yes,62,two year,,bank transfer,67.59,1000.5,no,yes,dsl,no,yes,,yes,no,no,
CUST0781,Christopher Powers,female,1,no,yes,48,month to month,no,electronic check,67.59,1000.5,,yes,no,,yes,no,,,no,
CUST0782,John Drake II,,1,no,,65,two year,yes,,67.59,1000.5,,yes,none,yes,no,no,yes,,yes,
CUST0783,Thomas Hernandez,female,0,yes,yes,41,month to month,no,,67.59,1824.14,no,no,fiber optic,,no,no,yes,,yes,no
CUST0784,Marissa Hogan,female,0,no,yes,47,month to month,,,67.59,1000.5,no,yes,fiber optic,,yes,no,,yes,,yes
CUST0785,Natalie Norman,,1,yes,yes,3,month-to-month,no,bank transfer,87.67,302.14,,no,no,yes,no,no,yes,,no,
CUST0786,Deborah Harris,male,1,yes,yes,36,two year,no,,18.33,1000.5,,,no,yes,yes,,no,yes,no,yes
CUST0787,Shawn Walsh,female,1,yes,no,61,one year,,electronic check,67.59,1000.5,yes,no,no,yes,no,yes,,no,,yes
CUST0788,Madison Richards,male,1,no,,72,two year,no,,29.12,1000.5,,,dsl,,yes,yes,,,yes,
CUST0789,Megan Frazier,female,0,,no,23,two year,yes,bank transfer,67.59,1000.5,no,no,fiber optic,,no,no,,no,yes,
CUST0790,Stacey Brown,female,1,no,yes,26,one year,yes,,67.59,1000.5,yes,no,,no,no,yes,yes,,no,
CUST0791,Michael Harris,,0,no,yes,56,month to month,yes,mailed check,67.59,1000.5,yes,no,dsl,no,yes,no,,no,,yes
CUST0792,Carla Miller,female,0,,,26,month-to-month,yes,credit card (automatic),28.42,1000.5,no,,fiber optic,,no,no,no,,,
CUST0793,Ashley Collins,male,1,yes,,64,month to month,yes,credit card (automatic),21.3,1000.5,no,,dsl,,yes,,yes,no,yes,yes
CUST0794,Andrew May,,1,yes,no,17,,yes,mailed check,72.37,1000.5,yes,no,no,no,yes,,yes,,yes,
CUST0795,Mr. John Brown,male,1,,yes,11,two year,no,bank transfer,67.59,1000.5,yes,,fiber optic,,no,no,,,no,no
CUST0796,Mckenzie Rodriguez,female,1,,no,27,one year,no,electronic check,67.59,1000.5,yes,yes,fiber optic,no,,no,yes,no,no,
CUST0797,Corey Roberts,female,0,yes,,35,,no,mailed check,116.83,1000.5,no,,,yes,no,no,no,,,no
CUST0798,Kelly Gaines,male,0,yes,no,46,month to month,yes,electronic check,67.59,1000.5,,yes,no,no,no,no,yes,no,no,
CUST0799,Samuel Coleman,male,0,,yes,20,one year,yes,electronic check,67.59,442.61,,no,no,,no,no,yes,,no,no
CUST0800,Lauren Lynch,female,0,no,yes,55,,no,credit card (automatic),67.59,1000.5,yes,no,none,no,no,yes,yes,,yes,
CUST0801,Richard Pope,female,0,yes,yes,59,month to month,yes,electronic check,67.59,1000.5,,yes,no,no,yes,,,no,yes,yes
CUST0802,Sara Bass,male,1,no,no,13,,yes,mailed check,72.77,1000.5,no,no,dsl,no,,yes,no,no,,
CUST0803,April Steele,female,1,,,23,one year,no,mailed check,64.75,1537.11,,no,dsl,yes,yes,,,,,
CUST0804,Shannon Boyle,,0,,,11,,no,bank transfer,101.14,1226.93,no,no,,,yes,yes,,,no,yes
CUST0805,Albert Martinez,,1,no,,1,month-to-month,yes,,67.59,78.59,no,no,fiber optic,no,,yes,,yes,,
CUST0806,Curtis Munoz,,1,,yes,72,one year,yes,mailed check,67.59,6942.91,,no,no,,no,no,yes,yes,no,no
CUST0807,Jack Young,male,0,no,no,35,,,mailed check,67.59,1000.5,no,no,dsl,yes,,yes,no,yes,,
CUST0808,Lance Wiley,,0,yes,,37,one year,no,mailed check,100.02,1000.5,,no,none,,yes,,,,yes,yes
CUST0809,Gary Reeves,male,0,yes,,37,one year,,bank transfer,82.43,3907.64,,,fiber optic,yes,yes,yes,,,yes,no
CUST0810,Natasha Madden MD,,1,yes,yes,37,month to month,no,,67.59,1000.5,no,no,none,,yes,,,no,no,no
CUST0811,Tina Garcia,female,1,yes,,20,two year,yes,bank transfer,67.59,1000.5,yes,no,dsl,yes,,,no,,,yes
CUST0812,Monica Fisher,,0,no,no,58,two year,no,electronic check,67.59,1000.5,,yes,none,,yes,,,,,yes
CUST0813,Natasha Thompson,male,1,yes,,31,,yes,mailed check,67.59,1000.5,yes,,fiber optic,no,yes,yes,,no,no,no
CUST0814,Chelsea Mills,male,0,no,,51,month-to-month,,mailed check,67.59,2306.65,,no,no,,,,no,,,
CUST0815,Aaron Bishop,female,1,no,,48,one year,yes,,43.95,3664.23,,no,fiber optic,no,yes,yes,yes,yes,no,
CUST0816,Dillon Duncan II,,1,yes,,27,,,mailed check,70.48,1000.5,yes,,dsl,yes,,no,no,no,yes,
CUST0817,Anthony Gonzalez,male,0,no,,66,month-to-month,yes,bank transfer,50.13,1000.5,no,no,none,yes,,,,no,,yes
CUST0818,Gregory Evans,female,1,yes,,39,,yes,mailed check,68.07,1000.5,no,no,fiber optic,,no,yes,,yes,,yes
CUST0819,Edward Miles,,1,no,yes,38,one year,no,electronic check,67.59,1000.5,no,no,fiber optic,no,yes,,,,yes,yes
CUST0820,Marissa Hill,,0,,no,45,two year,yes,mailed check,118.12,1125.18,no,no,fiber optic,yes,,yes,,no,no,no
CUST0821,Elizabeth Farley,female,1,yes,no,32,two year,no,credit card (automatic),67.59,2044.87,no,no,dsl,yes,,yes,yes,,,no
CUST0822,George Hernandez,male,1,no,no,29,month-to-month,yes,mailed check,64.46,1135.1,no,no,,yes,,yes,no,,no,no
CUST0823,William Andrews,,1,no,,24,,yes,mailed check,67.59,1243.1,no,no,none,,no,yes,no,yes,yes,yes
CUST0824,Sandra Gamble,female,0,,yes,15,month to month,no,,67.59,1000.5,,yes,fiber optic,yes,,,yes,yes,,
CUST0825,Amber Roberts MD,male,0,no,yes,69,,yes,mailed check,67.59,1000.5,no,no,no,no,yes,,no,no,,yes
CUST0826,Melanie Rodriguez,,0,no,yes,48,one year,no,mailed check,106.49,1000.5,,no,dsl,no,no,yes,,no,,
CUST0827,Joshua Spears,female,0,yes,,13,,yes,electronic check,67.59,1000.5,no,,dsl,yes,no,no,no,yes,,yes
CUST0828,Barbara Solis,male,0,yes,no,57,one year,no,mailed check,67.59,3436.02,no,,no,yes,no,no,yes,yes,no,no
CUST0829,Laura Thompson,female,0,yes,yes,38,month-to-month,yes,mailed check,41.8,1000.5,yes,,,no,,no,yes,,,no
CUST0830,Lisa Spencer,male,1,yes,no,19,two year,yes,electronic check,48.49,1000.5,no,no,,,no,yes,yes,,,no
CUST0831,Jessica Jackson,female,1,,,35,,yes,mailed check,67.59,1000.5,no,no,fiber optic,yes,yes,,,,,
CUST0832,Timothy Hurst,female,0,yes,no,3,,,electronic check,67.59,1000.5,yes,,,yes,,,yes,yes,yes,yes
CUST0833,Meghan Anderson,male,0,no,,65,,no,credit card (automatic),67.59,1000.5,no,no,,no,yes,no,,no,yes,yes
CUST0834,Jonathan Fernandez,female,0,yes,,22,,,mailed check,89.09,1000.5,,no,no,,,,,yes,,no
CUST0835,Amanda Nichols,female,1,yes,yes,2,two year,no,credit card (automatic),92.68,220.51,,no,no,yes,,no,,yes,,no
CUST0836,Stephen Johnson,,0,,yes,42,two year,no,electronic check,67.59,1000.5,yes,,fiber optic,yes,no,no,yes,no,,
CUST0837,Kristi Mcmillan,male,0,yes,,31,month-to-month,,electronic check,67.59,1000.5,yes,no,fiber optic,,no,yes,,no,no,
CUST0838,Ronald Newton,male,0,yes,,51,one year,no,electronic check,67.59,1000.5,yes,,no,no,yes,yes,no,yes,,yes
CUST0839,Chloe Bruce,female,1,,no,5,two year,no,electronic check,32.6,1000.5,yes,,,,,no,no,,,no
CUST0840,Stephanie Ward,male,0,yes,,34,month-to-month,,bank transfer,59.11,1000.5,yes,,fiber optic,no,yes,no,,,,
CUST0841,Joanna Strickland,female,1,,no,61,,yes,,63.82,4547.03,yes,no,,no,no,yes,,,,no
CUST0842,Dr. Katherine Matthews,male,0,no,,8,two year,no,,24.79,275.5,yes,,,,no,,,no,yes,
CUST0843,Robert Martinez,female,1,,no,44,month to month,no,electronic check,67.59,1000.5,yes,,none,,,no,yes,,,
CUST0844,Jenny Valdez,,0,yes,yes,29,one year,yes,mailed check,67.59,1000.5,yes,no,none,no,yes,yes,,no,no,
CUST0845,William Hicks,male,0,no,yes,1,month to month,,,90.77,113.35,no,no,,no,yes,,yes,no,,
CUST0846,Steven Hampton,female,0,no,yes,0,month-to-month,yes,bank transfer,70.98,1000.5,yes,,,,,no,,yes,,
CUST0847,Marcia Garcia,female,1,yes,,67,month to month,yes,mailed check,33.06,1000.5,,,,no,,yes,,yes,,yes
CUST0848,Stephen Pham,male,1,,no,30,month-to-month,yes,credit card (automatic),67.59,1000.5,yes,no,,yes,,yes,yes,yes,,no
CUST0849,Anita Johnson,male,1,yes,no,49,month to month,yes,mailed check,67.59,4934.98,no,,no,yes,no,no,no,no,,yes
CUST0850,Nicole Collins,female,1,,yes,26,month to month,yes,electronic check,67.59,3118.4,,,dsl,,yes,no,yes,no,,no
CUST0851,Holly Palmer,,0,no,,62,two year,no,mailed check,67.59,1000.5,no,no,none,no,yes,no,,no,yes,yes
CUST0852,Willie Campbell,female,1,no,no,31,,yes,credit card (automatic),67.59,1000.5,yes,,no,,,no,no,,yes,
CUST0853,Michele Lee,male,0,yes,no,72,one year,yes,,67.59,1000.5,yes,no,fiber optic,no,yes,,,,no,
CUST0854,Chad Ramirez,male,0,no,no,64,one year,no,,67.59,1000.5,no,no,no,,yes,yes,no,,,
CUST0855,Jessica Anderson,,0,no,,51,month-to-month,yes,bank transfer,25.89,1000.5,,no,none,yes,no,yes,yes,yes,,yes
CUST0856,Curtis Newman,female,1,no,no,8,,yes,electronic check,92.09,1000.5,,no,no,no,yes,yes,no,yes,,no
CUST0857,Melissa Williams,male,0,,,48,two year,no,mailed check,51.94,1000.5,yes,,dsl,yes,,no,,,,yes
CUST0858,Hannah Torres,,0,yes,no,34,month to month,yes,credit card (automatic),38.53,3238.57,,,dsl,yes,yes,no,no,no,no,no
CUST0859,Keith Price,,1,,no,32,,no,bank transfer,67.59,1000.5,,no,fiber optic,,no,yes,no,no,,no
CUST0860,Anthony Wright,female,0,yes,,24,two year,yes,mailed check,25.01,1000.5,yes,no,none,no,no,yes,yes,,yes,no
CUST0861,Kevin Lee,male,1,no,,38,,yes,electronic check,67.59,1999.6,yes,no,none,no,yes,,yes,no,,no
